id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pas_indispo,nb_pass_total,nom,site_web,status,tarif_pass,commune,domaine,sous_domaine
2127,2024-07-01,2024-08-12,VERDUN,,,61,MUSIQUES ET TERRASSES,www.musiques-terrasses.fr,,14,55545,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2128,2024-11-02,2024-11-05,BESANCON,,,129,MUSIQUES LIBRES,http://www.aspro-impro.fr/,,30,25056,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2129,2024-05-31,2024-06-02,ANGOULEME,,,196,Musiques Métisses,www.musiques-metisses.com,,20,16015,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2130,2024-05-19,2024-05-21,COLMAR,,,272,MUSIQUES METISSES A COLMAR,http://lezard.org/category/festival-musiques-metisses/,,16,68066,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2131,2024-10-28,2024-11-11,NANCY,,,245,MUSIQUES VOLANTES,www.musiques-volantes.org,,33,54395,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2132,2024-10-20,2024-10-28,AIX EN PROVENCE,,,188,MUS'ITERRANEE,www.laboiteamus.com,,13,13001,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2133,2024-01-19,2024-02-19,PARIS,,,186,MyFrenchFilmFestival,https://www.myfrenchfilmfestival.com/fr/,,20,75101,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
2134,2024-07-28,2024-07-31,SAUZON,,,126,MYSTERES DE L'OUEST,https://www.belle-ile.com/faire/sortir/festivals-et-theatre/2429836-festival-les-mysteres-de-louest,,15,56241,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
2136,2024-06-09,2024-06-10,ASPRES SUR BUECH,,,63,NAMASTE A ASPRES SUR BUECH,http://namasteasso05.wixsite.com,,32,05010,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2137,2024-10-27,2024-10-29,BORDEAUX,,,144,NAMASTE A BORDEAUX,http://namastefestival.canalblog.com/,,13,33063,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2138,2024-05-25,2024-05-25,LILLE,,,205,NAME FESTIVAL,https://www.lenamefestival.com/portail/,,30,59350,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2139,2024-05-25,2024-05-25,ROUBAIX,,,201,NAME FESTIVAL,www.lenamefestival.com,,11,59512,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2140,2024-10-11,2024-10-21,NANCY,,,253,Nancy Jazz Pulsations,www.nancyjazzpulsations.com,,33,54395,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2141,2024-12-07,2024-12-09,NANTES,,,264,NANTES METAL FEST,http://s707454825.onlinehome.fr/,,33,44109,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2142,2024-06-29,2024-07-02,MILLAU,,,157,NATURAL GAMES,www.naturalgames.fr,,10,12145,TRANSDISCIPLINAIRE,SPORT ET MUSIQUES ACTUELLES
2143,2024-10-17,2024-10-21,BONIFACIO,,,51,NAUTIC & MUSIC,www.festival-nautic-music.org,,19,2A041,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2144,2024-04-13,2024-04-13,NEMOURS,,,217,NEMOURS DE JAZZ,www.nemours.fr,,28,77333,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2145,2024-07-20,2024-07-23,NEUVILLE DE POITOU,,,234,NEUVIL'EN JAZZ,http://www.neuville-de-poitou.com/Festival-Neuvil-en-Jazz.html,,30,86177,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2146,2024-10-21,2024-11-04,NEVERS,,,169,NEVERS A VIF,http://www.nevers-a-vif.fr/,,20,58194,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2147,2024-08-25,2024-08-27,Seignosse,,,269,Newave Festival,www.newavefestival.com,,11,40296,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2148,2024-11-09,2024-12-02,LILLE,,,169,NEXT,www.nextfestival.eu,,10,59350,DANSE,DANSE CONTEMPORAINE
2149,2024-07-23,2024-08-06,NICE,,,168,Nice Classic Live,,,22,06088,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2150,2024-07-18,2024-07-22,NICE,,,62,NICE JAZZ FESTIVAL,,,22,06088,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2151,2024-09-22,2024-10-21,NIMES,,,289,NIMES METROPOLE JAZZ FESTIVAL,http://agglo-jazz.nimes-metropole.fr/,,25,30189,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2152,2024-05-22,2024-05-28,LYON,,,242,NINKASI URBAN WEEK,http://nuw.ninkasi.fr/,,20,69381,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2153,2024-08-11,2024-08-13,ST MALO,,,262,NO LOGO BZH,www.nologobzh.com,,16,35288,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2154,2024-08-11,2024-08-13,FRAISANS,,,100,NO LOGO FESTIVAL,www.nologofestival.fr,,12,39235,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2155,2024-12-09,2024-12-17,BREST,,,198,NOBORDER,www.festivalnoborder.com,,13,29019,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2156,2024-08-04,2024-08-06,Frangy,,,244,NOMADE REGGAE FESTIVAL,http://www.nomadereggaefestival.com,,21,74131,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2157,2024-10-25,2024-10-28,CAEN,,,161,NORDIK IMPAKT,www.nordik.org,,18,14118,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2158,2024-06-01,2024-06-01,Louviers,,,207,NORMANDY METAL FEST,,,19,27375,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2159,2024-06-24,2024-06-24,LILLE,,,81,North Summer Festival,,,14,59350,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2160,2024-07-17,2024-07-21,Irancy,,,240,NOTES D'ETE A IRANCY,https://www.notesmusicales-irancy.com/le-festival,,8,89202,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2161,2024-06-07,2024-06-09,PERIGNY,,,250,NOTES EN VERT,https://www.notesenvert.fr/,,34,17274,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2162,2024-03-21,2024-03-30,NIORT,,,241,NOUVELLE(S) SCENE(S),www.nouvelles-scenes.com,,30,79191,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2163,2024-11-13,2024-11-19,VILLEFRANCHE SUR SAONE,,,268,NOUVELLES VOIX EN BEAUJOLAIS,http://www.theatredevillefranche.com,,15,69264,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2164,2024-09-20,2024-09-22,DIJON,,,255,NOVOSONIC,http://novosonic.wixsite.com/novosonic9,,16,21231,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2165,2024-05-27,2024-05-27,CAEN,,,105,NUIT DU BLUES A CAEN,http://www.jazzcaen.com/nuitblue.htm,,17,14118,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2166,2024-11-24,2024-11-24,LEOGNAN,,,163,NUIT DU BLUES FESTIVAL,www.jazzandblues-leognan.fr,,12,33238,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2167,2024-07-02,2024-07-29,Langon,,,224,Nuits Atypiques,www.nuitsatypiques.org,,21,33223,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2168,2024-08-03,2024-08-06,SAULIEU,,,68,NUITS CAJUN DE SAULIEU,www.bayouprod.com,,10,21584,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2169,2024-06-26,2024-07-13,GIGNAC,,,77,NUITS COULEURS,www.nuitscouleurs.com,,15,34114,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2170,2024-08-22,2024-08-26,COARAZE,,,217,NUITS DE COARTJAZZ,www.coartjazz.fr,,13,06043,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2171,2024-07-21,2024-07-28,PATRIMONIO,,,72,NUITS DE LA GUITARE A PATRIMONIO,www.festival-guitare-patrimonio.com,,22,2B205,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2172,2024-08-03,2024-08-09,THEZAN LES BEZIERS,,,185,NUITS DE LA TERRASSE ET DEL CATET,www.sortieouest.fr,,20,34310,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2173,2024-02-01,2024-02-24,PARIS,,,156,NUITS DE L'ALLIGATOR,www.nuitsdelalligator.com,,13,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2174,2024-07-05,2024-07-07,MONTELEGER,,,102,NUITS DE L'ORANGERIE,www.les-nuits-de-lorangerie.fr,,12,26196,TRANSDISCIPLINAIRE,MUSIQUES ET ARTS VISUELS
2175,2024-06-30,2024-07-02,TULLE,,,173,Nuits de Nacre,www.nuitsdenacre.com,,35,19272,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2176,2024-08-24,2024-09-02,MONTPELLIER,,,78,NUITS D'O,www.domaine-do-34.eu,,28,34172,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2177,2024-03-15,2024-03-16,ABBEVILLE,,,279,NUITS DU BLUES D'ABBEVILLE,www.nuits-du-blues-abbeville.fr,,13,80001,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2178,2024-07-20,2024-08-04,VENCE,,,93,NUITS DU SUD A VENCE,www.nuitsdusud.com,,18,06157,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2179,2024-06-23,2024-06-25,MIRAMAS,,,68,NUITS MÉTIS,www.nuitsmetis.org,,17,13063,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2180,2024-07-20,2024-07-24,CANNES,,,237,NUITS MUSICALES DU SUQUET,http://www.cannes.com,,25,06029,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2181,2024-07-13,2024-08-10,FOUSSAIS PAYRE,,,152,NUITS MUSICALES EN VENDEE ROMANE,www.festival-vendee.com,,20,85094,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2182,2024-05-29,2024-06-02,LYON,,,158,Nuits sonores,www.nuits-sonores.com,,35,69381,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2183,2024-11-01,2024-11-04,TULLE,,,133,Ô LES CHOEURS,https://elizabethmydear.fr/,,16,19272,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2184,2024-09-15,2024-09-16,Brive la Gaillarde,,,195,O LES CHURS Brive,https://elizabethmydear.fr/,,17,19031,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2185,2024-10-26,2024-11-04,TULLE,,,287,O LES CHURS Tulle,https://elizabethmydear.fr/,,25,19272,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2186,2024-05-25,2024-05-25,MAUMUSSON,,,131,Ô Mauvais Buisson,http://www.omauvaisbuisson.fr/,,11,44093,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2187,2024-07-20,2024-08-06,ST PAUL,,,269,Ocus Pocus,http://www.opuspocus.re/,,18,97415,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2188,2024-01-19,2024-01-20,PARIS,,,234,OFF PARIS,http://www.pointephemere.org/event/OFFF-dhiver-ByinrIe6m,,12,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2189,2024-11-16,2024-11-19,POITIERS,,,233,OFNI,www.ofni.biz,,14,86194,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2190,2024-07-20,2024-07-22,Oyonnax,,,150,OH ! BUGEY,https://www.ohbugeyfestival.fr/,,10,01283,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2191,2024-05-28,2024-06-02,MARSEILLE,,,134,Oh ! Les beaux jours,http://ohlesbeauxjours.fr/,,34,13201,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
2192,2024-07-07,2024-07-08,ST GERVAIS LES BAINS,,,81,OH 2,,,8,74236,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2193,2024-08-26,2024-08-27,Choisy au Bac,,,133,Oh Fun Bak Festival,www.ohfunbak.labak.fr,,12,60151,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
2194,2024-06-01,2024-06-02,AMIENS,,,191,On a marché sur la bulle - Rendez-Vous de la Bande Dessinée d'Amiens,http://bd.amiens.com/,,21,80021,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
2195,2024-05-30,2024-06-03,PARIS,,,212,ONZE BOUGE,www.festivalonze.org,,27,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2196,2024-03-01,2024-03-03,Mons en Barul,,,114,OOOH! LE FESTIVAL,https://oooh-lefestival.fr/,,23,59410,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2197,2024-11-23,2024-11-26,PARIS,,,230,ORCHESTRES EN FETE,www.orchestresenfete.com,,28,75101,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2198,2024-05-31,2024-06-01,PARIS,,,233,OREADES TRANCE FESTIVAL,https://www.facebook.com/OreadesProd/?eid=ARDEqZppp4XF5mWiGoaYVkq6DRCC3FQDTp980moXYHuL7OWzr9xfyf-FeHnYWEXjBklWHWZZkUe-60bj,,16,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2199,2024-11-08,2024-11-18,FIRMINY,,,287,OREILLES EN POINTE,www.oreillesenpointe.com,,16,42095,MUSIQUES ACTUELLES,CHANSON
2200,2024-10-04,2024-10-07,TOULOUSE,,,260,ORIGINES CONTROLEES,www.tactikollectif.org,,32,31555,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2201,2024-05-16,2024-06-02,PERIGUEUX,,,263,ORIZONS,www.festival-orizons.fr,,9,24322,TRANSDISCIPLINAIRE,ARTS ET  CULTURES DU PROCHE-ORIENT
2202,2024-10-20,2024-10-22,POITIERS,,,128,OSE(Z) LA DANSE (ex HIP HOP & CO),www.m3q.centres-sociaux.fr/?page_id=738,,8,86194,DANSE,DANSES URBAINES
2203,2024-09-13,2024-09-22,STRASBOURG,,,283,Ososphère,https://www.ososphere.org/,,26,67482,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
2204,2024-06-15,2024-06-16,PARIS,,,274,OSTREOID FEST,,,9,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2205,2024-12-07,2024-12-09,FORCALQUIER,,,166,OU SONT LES FEMMES,www.le-kfe-quoi.com,,28,04088,MUSIQUES ACTUELLES,CHANSON
2206,2024-09-08,2024-09-09,VASLES,,,143,OUAILLE NOTE,www.ouaille-note-festival.fr,,25,79339,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2207,2024-09-20,2024-09-24,LE HAVRE,,,205,OUEST PARK FESTIVAL,www.ouestpark.com,,14,76351,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2208,2024-04-10,2024-04-13,BLOIS,,,111,OUTBREAK METAL FEST,www.theoutbreakfest.com,,13,41018,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2209,2024-05-24,2024-05-25,LANGRES,,,165,OUTCH ! EXTREME METAL FESTIVAL,,,15,52269,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2210,2024-06-07,2024-06-10,EMBRUN,,,83,OUTDOORMIX FESTIVAL,http://outdoormixfestival.com,,35,05046,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2211,2024-09-08,2024-09-10,BORDEAUX,,,110,OUVRE LA VOIX,www.rockschool-barbey.com,,17,33063,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2212,2024-10-14,2024-10-14,CHAULNES,,,228,OVERDRIVE,,,11,80186,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2213,2024-04-13,2024-04-13,PARIS,,,276,Page(s de printemps,www.pages-paris.com,,8,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
2214,2024-06-30,2024-07-01,COMPIEGNE,,,190,PALAIS EN JAZZ,www.palaisenjazz.com,,10,60159,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2215,2024-04-03,2024-04-07,CAEN,,,122,PALMA,www.palmafestival.com,,24,14118,TRANSDISCIPLINAIRE,"EXPOSITIONS, MUSIQUES ACTUELLES"
2216,2024-04-02,2024-04-20,PARIS,,,94,Panorama des cinémas du Maghreb,http://www.pcmmo.org/,,35,75101,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
2217,2024-04-12,2024-04-14,MORLAIX,,,223,PANORAMAS,www.festivalpanoramas.com,,16,29151,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2218,2024-06-07,2024-06-09,ST Laurent de Cuves,,,96,Papillons de Nuit,www.papillonsdenuit.com,,31,50499,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2219,2024-06-02,2024-06-04,NANTERRE,,,170,"Parade(s), festival des arts de la rue de Nanterre",http://www.nanterre.fr/,,31,92050,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
2220,2024-08-13,2024-08-26,BUIS LES BARONNIES,,,169,PARFUM DE JAZZ,www.parfumdejazz.com,,34,26063,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2221,2024-05-20,2024-05-22,L Hay Les Roses,,,215,PARFUMS DE MUSIQUES,http://www.adiam94.org,,13,94038,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
2222,2024-01-11,2024-01-13,PARIS,,,92,Paris des femmes,www.parisdesfemmes.com,,10,75101,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
2223,2024-09-27,2024-09-29,PARIS,,,81,PARIS ELECTRONIC WEEK,www.pariselectronicweek.fr,,9,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2224,2024-11-07,2024-11-18,PARIS,,,123,PARIS EN TOUTES LETTRES,www.maisondelapoesieparis.com,,18,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
2225,2024-06-01,2024-06-23,PARIS,,,231,PARIS HIP HOP,www.paris-hiphop.com,,25,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2226,2024-12-01,2024-12-10,PARIS,,,253,PARIS HIP HOP WINTER,www.paris-hiphop.com,,8,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2227,2024-09-02,2024-09-05,PARIS,,,91,PARIS INTERNATIONAL FESTIVAL OF PSYCHEDELIC MUSIC/ PARIS PSYCH FEST,www.parispsychfest.com,,25,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2228,2024-07-01,2024-07-23,PARIS,,,276,PARIS JAZZ FESTIVAL,www.parisjazzfestival.paris.fr,,11,75101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2229,2024-07-17,2024-08-05,PARIS,,,103,Paris l'été,http://www.parislete.fr/,,19,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2230,2024-03-14,2024-03-16,PARIS,,,300,PARIS MUSIC,www.paris-music.com,,32,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2231,2024-06-12,2024-06-16,PARIS,,,138,PARIS NEW YORK HERITAGE FESTIVAL,pnyhfestival.com,,26,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2232,2024-08-25,2024-08-25,NANTERRE,,,190,Paris Summer Jam,https://www.livenation.fr/,,18,92050,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2233,2024-10-27,2024-10-31,PARIS,,,156,Pariscience  Festival International du Film Scientifique,www.pariscience.fr,,16,75101,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
2234,2024-03-28,2024-03-31,ANNONAY,,,250,"PAS DES POISSONS, DES CHANSONS !",www.smac07.com,,17,07010,MUSIQUES ACTUELLES,CHANSON
2235,2024-09-15,2024-09-17,CHATEAU THIERRY,,,291,PATRIMOINE VIVANT,www.patrimoinevivant.org,,34,02168,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2236,2024-07-04,2024-07-09,ALBI,,,127,Pause Guitare,www.pauseguitare.net,,15,81004,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2237,2024-05-17,2024-05-19,LES PAVILLONS SOUS BOIS,,,255,PAVILLONS JAZZ FESTIVAL,www.espace-des-arts.fr,,22,93057,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
2238,2024-06-08,2024-06-09,LA FERRIERE,,,233,PAY'TA TONG,http://www.paytatong.com,,28,85089,PLURIDISCIPLINAIRE SPECTACLE VIVANT,MUSIQUES ET ARTS DE LA RUE
2239,2024-07-07,2024-07-08,PARIS,,,130,PEACOCK SOCIETY,www.thepeacocksociety.fr,,16,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2240,2024-05-03,2024-05-12,LYON,,,145,Peinture Fraîche,https://www.peinturefraichefestival.fr/,,26,69381,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
2241,2024-05-16,2024-05-18,STRASBOURG,,,257,PELPASS FESTIVAL,https://pelpass.net/,,19,67482,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2242,2024-09-16,2024-09-16,LIGUEIL,,,203,PERCUFOLIES,https://www.percufolies.fr/,,15,37130,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2243,2024-04-15,2024-04-22,CANNES,,,148,PERFORMANCE D'ACTEUR,www.performancedacteur.com,,17,06029,DIVERS SPECTACLE VIVANT,HUMOUR
2244,2024-04-06,2024-04-19,COLMAR,,,221,Périphérique,www.hiero.fr,,19,68066,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2245,2024-06-06,2024-09-06,PARIS,,,141,PESTACLES,www.lespestacles.fr,,8,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2246,2024-07-13,2024-07-15,ST AUBIN SUR MER,,,139,PETE THE MONKEY,http://petethemonkeyfestival.com,,10,76564,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2247,2024-10-27,2024-10-29,LYON,,,224,PETIT BULLETIN FESTIVAL,http://www.petit-bulletin.fr/festival/,,13,69381,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2248,2024-05-22,2024-05-26,ST EMILION,,,104,Philosophia,http://www.festival-philosophia.com/,,25,33394,LIVRE ET LITTÉRATURE,SCIENCES HUMAINES ET SOCIALES
2249,2024-11-10,2024-11-19,ERSTEIN,,,149,PIANO AU MUSEE WURTH,www.musee-wurth.fr/activites-evenements/piano-au-musee-wurth,,24,67130,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2250,2024-09-06,2024-09-30,TOULOUSE,,,144,PIANO AUX JACOBINS,www.pianojacobins.com,,14,31555,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2251,2024-10-07,2024-10-20,ANGOULEME,,,156,PIANO EN VALOIS,www.piano-en-valois.fr,,19,16015,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2252,2024-11-28,2024-12-03,LE HAVRE,,,166,Piano is not dead,http://letetris.fr/,,22,76351,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2253,2024-10-15,2024-10-20,LE MANS,,,164,Pianoctambule,https://www.pianoctambule.com/,,29,72181,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
2254,2024-12-17,2024-12-18,PARIS,,,138,"Pianos, pianos",http://www.bouffesdunord.com/fr/la-saison/festival-pianos-pianos,,30,75101,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2255,2024-10-12,2024-10-15,BEAUVAIS,,,71,PIANOSCOPE,www.pianoscope.beauvais.fr,,30,60057,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
2256,2024-06-22,2024-06-24,ST ANTOINE L ABBAYE,,,274,PIG'HALLE,http://ruehauteproductions.fr/pig-halle,,19,38359,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2257,2024-03-02,2024-04-13,RAMONVILLE ST AGNE,,,184,PINK PARADIZE,https://pinkparadizefestival.com/,,19,31446,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
2258,2024-04-26,2024-05-04,OBERNAI,,,279,PISTEURS D'ETOILES,www.pisteursdetoiles.com,,32,67348,CIRQUE ET ARTS DE LA RUE,CIRQUE
2259,2024-10-31,2024-11-01,PARIS,,,89,PITCHFORK AVANT GARDE,https://pitchforkmusicfestival.fr/pitchfork-avant-garde/,,27,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2260,2024-11-02,2024-11-04,PARIS,,,244,PITCHFORK MUSIC FESTIVAL,www.pitchforkmusicfestival.fr/,,11,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2261,2024-07-16,2024-08-20,ST QUAY PORTRIEUX,,,178,PLACE AUX ARTISTES,https://www.saintquayportrieux.com/,,14,22325,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
2262,2024-07-20,2024-08-17,Grimaud,,,112,PLAGE DE ROCK,http://www.plagederock.com,,22,83068,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
2263,2024-11-03,2024-11-12,ARRAS,,,116,"Plan séquence, festival du film d'Arras",www.arrasfilmfestival.com,,8,62041,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
2264,2024-10-21,2024-11-26,DEAUVILLE,,,253,Planches Contact,https://www.indeauville.fr/,,19,14220,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
2265,2024-07-07,2024-07-08,Colombier Saugnieu,,,81,PLANE R FEST,http://www.planerfest.com,,24,69299,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
