id_festival,nom_manifestation,date_debut,date_fin,site_web,tarif_pass,lieu_principal,codeINSEE,domaine,sous_domaine,nbPassTotal
2218,Papillons de Nuit,2024-06-07,2024-06-09,www.papillonsdenuit.com,31,ST Laurent de Cuves,50499,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,96
2219,"Parade(s), festival des arts de la rue de Nanterre",2024-06-02,2024-06-04,http://www.nanterre.fr/,31,NANTERRE,92050,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE,170
2220,PARFUM DE JAZZ,2024-08-13,2024-08-26,www.parfumdejazz.com,34,BUIS LES BARONNIES,26063,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",169
2221,PARFUMS DE MUSIQUES,2024-05-20,2024-05-22,http://www.adiam94.org,13,L Hay Les Roses,94038,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,215
2222,Paris des femmes,2024-01-11,2024-01-13,www.parisdesfemmes.com,10,PARIS,75101,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE,92
2223,PARIS ELECTRONIC WEEK,2024-09-27,2024-09-29,www.pariselectronicweek.fr,9,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,81
2224,PARIS EN TOUTES LETTRES,2024-11-07,2024-11-18,www.maisondelapoesieparis.com,18,PARIS,75101,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,123
2225,PARIS HIP HOP,2024-06-01,2024-06-23,www.paris-hiphop.com,25,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,231
2226,PARIS HIP HOP WINTER,2024-12-01,2024-12-10,www.paris-hiphop.com,8,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,253
2227,PARIS INTERNATIONAL FESTIVAL OF PSYCHEDELIC MUSIC/ PARIS PSYCH FEST,2024-09-02,2024-09-05,www.parispsychfest.com,25,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,91
2228,PARIS JAZZ FESTIVAL,2024-07-01,2024-07-23,www.parisjazzfestival.paris.fr,11,PARIS,75101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",276
2229,Paris l'été,2024-07-17,2024-08-05,http://www.parislete.fr/,19,PARIS,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,103
2230,PARIS MUSIC,2024-03-14,2024-03-16,www.paris-music.com,32,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,300
2231,PARIS NEW YORK HERITAGE FESTIVAL,2024-06-12,2024-06-16,pnyhfestival.com,26,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,138
2232,Paris Summer Jam,2024-08-25,2024-08-25,https://www.livenation.fr/,18,NANTERRE,92050,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,190
2233,Pariscience  Festival International du Film Scientifique,2024-10-27,2024-10-31,www.pariscience.fr,16,PARIS,75101,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,156
2234,"PAS DES POISSONS, DES CHANSONS !",2024-03-28,2024-03-31,www.smac07.com,17,ANNONAY,07010,MUSIQUES ACTUELLES,CHANSON,250
2235,PATRIMOINE VIVANT,2024-09-15,2024-09-17,www.patrimoinevivant.org,34,CHATEAU THIERRY,02168,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE,291
2236,Pause Guitare,2024-07-04,2024-07-09,www.pauseguitare.net,15,ALBI,81004,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,127
2237,PAVILLONS JAZZ FESTIVAL,2024-05-17,2024-05-19,www.espace-des-arts.fr,22,LES PAVILLONS SOUS BOIS,93057,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",255
2238,PAY'TA TONG,2024-06-08,2024-06-09,http://www.paytatong.com,28,LA FERRIERE,85089,PLURIDISCIPLINAIRE SPECTACLE VIVANT,MUSIQUES ET ARTS DE LA RUE,233
2239,PEACOCK SOCIETY,2024-07-07,2024-07-08,www.thepeacocksociety.fr,16,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,130
2240,Peinture Fraîche,2024-05-03,2024-05-12,https://www.peinturefraichefestival.fr/,26,LYON,69381,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS,145
2241,PELPASS FESTIVAL,2024-05-16,2024-05-18,https://pelpass.net/,19,STRASBOURG,67482,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,257
2242,PERCUFOLIES,2024-09-16,2024-09-16,https://www.percufolies.fr/,15,LIGUEIL,37130,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,203
2243,PERFORMANCE D'ACTEUR,2024-04-15,2024-04-22,www.performancedacteur.com,17,CANNES,06029,DIVERS SPECTACLE VIVANT,HUMOUR,148
2244,Périphérique,2024-04-06,2024-04-19,www.hiero.fr,19,COLMAR,68066,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,221
2245,PESTACLES,2024-06-06,2024-09-06,www.lespestacles.fr,8,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,141
2246,PETE THE MONKEY,2024-07-13,2024-07-15,http://petethemonkeyfestival.com,10,ST AUBIN SUR MER,76564,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,139
2247,PETIT BULLETIN FESTIVAL,2024-10-27,2024-10-29,http://www.petit-bulletin.fr/festival/,13,LYON,69381,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,224
2248,Philosophia,2024-05-22,2024-05-26,http://www.festival-philosophia.com/,25,ST EMILION,33394,LIVRE ET LITTÉRATURE,SCIENCES HUMAINES ET SOCIALES,104
2249,PIANO AU MUSEE WURTH,2024-11-10,2024-11-19,www.musee-wurth.fr/activites-evenements/piano-au-musee-wurth,24,ERSTEIN,67130,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,149
2250,PIANO AUX JACOBINS,2024-09-06,2024-09-30,www.pianojacobins.com,14,TOULOUSE,31555,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,144
2251,PIANO EN VALOIS,2024-10-07,2024-10-20,www.piano-en-valois.fr,19,ANGOULEME,16015,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,156
2252,Piano is not dead,2024-11-28,2024-12-03,http://letetris.fr/,22,LE HAVRE,76351,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE,166
2253,Pianoctambule,2024-10-15,2024-10-20,https://www.pianoctambule.com/,29,LE MANS,72181,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE,164
2254,"Pianos, pianos",2024-12-17,2024-12-18,http://www.bouffesdunord.com/fr/la-saison/festival-pianos-pianos,30,PARIS,75101,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,138
2255,PIANOSCOPE,2024-10-12,2024-10-15,www.pianoscope.beauvais.fr,30,BEAUVAIS,60057,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,71
2256,PIG'HALLE,2024-06-22,2024-06-24,http://ruehauteproductions.fr/pig-halle,19,ST ANTOINE L ABBAYE,38359,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,274
2257,PINK PARADIZE,2024-03-02,2024-04-13,https://pinkparadizefestival.com/,19,RAMONVILLE ST AGNE,31446,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,184
2258,PISTEURS D'ETOILES,2024-04-26,2024-05-04,www.pisteursdetoiles.com,32,OBERNAI,67348,CIRQUE ET ARTS DE LA RUE,CIRQUE,279
2259,PITCHFORK AVANT GARDE,2024-10-31,2024-11-01,https://pitchforkmusicfestival.fr/pitchfork-avant-garde/,27,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,89
2260,PITCHFORK MUSIC FESTIVAL,2024-11-02,2024-11-04,www.pitchforkmusicfestival.fr/,11,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,244
2261,PLACE AUX ARTISTES,2024-07-16,2024-08-20,https://www.saintquayportrieux.com/,14,ST QUAY PORTRIEUX,22325,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,178
2262,PLAGE DE ROCK,2024-07-20,2024-08-17,http://www.plagederock.com,22,Grimaud,83068,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,112
2263,"Plan séquence, festival du film d'Arras",2024-11-03,2024-11-12,www.arrasfilmfestival.com,8,ARRAS,62041,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,116
2264,Planches Contact,2024-10-21,2024-11-26,https://www.indeauville.fr/,19,DEAUVILLE,14220,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE,253
2265,PLANE R FEST,2024-07-07,2024-07-08,http://www.planerfest.com,24,Colombier Saugnieu,69299,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,81
2266,PLAY MOBILE,2024-06-02,2024-06-18,http://www.theatreachatillon.com/play-mobile.php,32,CHATILLON,92020,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE,270
2267,PLEIN AIR DE ROCK,2024-06-01,2024-06-01,www.pleinairderockjarny.fr,32,JARNY,54273,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,156
2268,Plein(s) Ecran(s),2024-12-06,2024-12-16,https://www.facebook.com/pleinsecrans,23,PARIS,75101,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,150
2269,PLEINS FEUX FESTIVAL,2024-07-20,2024-07-22,www.pleins-feux-festival.com,30,BONNEVILLE,74042,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,245
2270,POINTU FESTIVAL,2024-07-08,2024-07-09,http://www.pointufestival.fr/,29,SIX FOURS LES PLAGES,83129,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,164
2271,Poitiers Film Festival,2024-12-01,2024-12-08,www.poitiersfilmfestival.com,19,POITIERS,86194,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,240
2272,POLAR FESTIVAL,2024-04-10,2024-04-22,http://www.polarfestival.com,14,PARIS,75101,TRANSDISCIPLINAIRE,CULTURES NORDIQUES,170
2273,POLYMUSICALES DE BOLLENE,2024-07-07,2024-08-17,http://www.ville-bollene.fr,35,BOLLENE,84019,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,263
2274,POLY'SONS DE MONTBRISON,2024-01-12,2024-02-21,http://www.theatredespenitents.fr/,16,MONTBRISON,42147,MUSIQUES ACTUELLES,CHANSON,158
2275,PONDEROSA,2024-09-08,2024-09-10,www.ponderosa.family/?lang=fr,19,Lauterbourg,67261,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,286
2276,POP CORNES FESTIVAL,2024-06-07,2024-06-09,https://pop-cornes-festival.fr/,32,Le Russey,25512,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,181
2277,POP FACTORY,2024-11-16,2024-11-18,https://legrandmix.com/,19,ROUBAIX,59512,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,167
2278,POP TERRASSE,2024-09-01,2024-09-02,http://pop-terrasse.fr/,23,ANGLET,64024,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,116
2279,POPOPPIDUM FESTIVAL,2024-04-13,2024-04-13,http://www.popoppidum.com,30,CHAMPAGNOLE,39097,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,112
2280,PORNIC CLASSIC,2024-10-27,2024-10-28,www.pornicclassic.weebly.com,16,PORNIC,44131,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,132
2281,PORTO LATINO,2024-08-05,2024-08-08,www.portolatino.fr,29,ST FLORENT,45277,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,192
2282,POSITIVE EDUCATION,2024-11-09,2024-11-11,http://positiveeducation.fr/,16,ST ETIENNE,42218,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,196
2283,PRIMEURS DE CASTRES,2024-11-02,2024-11-04,www.lesprimeursdecastres.fr,16,CASTRES,81065,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,67
2284,PRINTEMPS DE LA CHANSON,2024-03-12,2024-03-31,www.odc-orne.com,32,SEES,61464,MUSIQUES ACTUELLES,CHANSON,92
2285,PRINTEMPS DE LANVELLEC,2024-05-30,2024-06-02,www.festival-lanvellec.fr,14,LANVELLEC,22119,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN,94
2286,PRINTEMPS DE L'AUXOIS,2024-05-10,2024-05-12,http://www.ugmm.org/index.php/printemps-de-lauxois/,32,Vitteaux,21710,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,185
2287,Printemps de Paroles,2024-05-23,2024-05-28,http://www.marneetgondoire.fr/parc-culturel-de-rentilly/festival-printemps-de-paroles-858.html,19,BUSSY ST MARTIN,77059,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,150
2288,PRINTEMPS DE PEROUGES,2024-06-12,2024-06-27,www.festival-perouges.org,25,PEROUGES,01290,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,290
2289,PRINTEMPS DES BRETELLES,2024-03-15,2024-03-24,www.printempsdesbretelles.fr,15,ILLKIRCH GRAFFENSTADEN,67218,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,83
2290,Printemps des comédiens,2024-06-02,2024-07-01,www.printempsdescom,27,MONTPELLIER,34172,THÉÂTRE,THÉÂTRE,206
2291,PRINTEMPS DES ORGUES,2024-09-17,2024-09-30,http://printempsdesorgues.fr/,18,AVRILLE,85010,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES,55
2292,Printemps du livre,2024-03-20,2024-03-24,http://printempsdulivre.bm-grenoble.fr/,32,GRENOBLE,38185,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,109
2293,Printemps du livre,2024-04-05,2024-04-07,www.pdl.terresdemontaigu.fr,19,MONTAIGU,85146,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,267
2294,PRINTEMPS DU RIRE - LE FESTIVAL D'HUMOUR DE TOULOUSE,2024-03-22,2024-04-21,www.printempsdurire.com,26,TOULOUSE,31555,DIVERS SPECTACLE VIVANT,HUMOUR,238
2295,PRINTEMPS DU TANGO,2024-06-08,2024-06-11,www.leprintempsdutango-mulhouse.fr,29,MULHOUSE,68224,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,196
2296,PRINTIVAL BOBY LAPOINTE,2024-04-23,2024-04-27,www.printivalbobylapointe.com,24,PEZENAS,34199,MUSIQUES ACTUELLES,CHANSON,189
2297,Prise de CirQ',2024-03-26,2024-04-28,www.cirqonflex.fr,25,DIJON,21231,CIRQUE ET ARTS DE LA RUE,CIRQUE,120
2298,PROG SUD,2024-05-30,2024-06-01,http://progsudfestival.nuxit.net,27,Les Pennes Mirabeau,13071,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,69
2299,PSYMIND ORIGINS,2024-06-08,2024-06-08,,13,Rognes,13082,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,120
2300,PUCELLE,2024-09-09,2024-09-09,www.festivaldelapucelle.fr,17,STE CATHERINE DE FIERBOIS,37212,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,283
2301,Pulp festival,2024-04-05,2024-04-28,www.lafermedubuisson.com,33,NOISIEL,77337,LIVRE ET LITTÉRATURE,BANDE DESSINÉE,154
2302,PUY DE MÔMES,2024-04-09,2024-04-18,http://www.cournon-auvergne.fr/Culture-et-patrimoine/Festival-Puy-de-Momes,12,COURNON,56044,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,72
2303,PUYM'JAZZ,2024-07-19,2024-07-21,www.puymjazz.com,24,PUYMIROL,47217,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",204
2304,PYHC FEST,2024-07-21,2024-07-22,http://www.pyhc.fr/,28,PONT SUR YONNE,89309,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,233
2305,PYRAMID FESTIVAL,2024-06-16,2024-06-18,www.pyramid-festival.com,12,LA GRANDE MOTTE,34344,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,55
2306,Pyrène Festival,2024-07-07,2024-07-08,http://www.pyrenefestival.fr/,9,Bordes,64138,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,223
2307,PYRENEAN WARRIORS OPEN AIR,2024-09-16,2024-09-16,www.leshordesmetalliques.com,33,TORREILLES,66212,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,284
2308,PZZLE FESTIVAL,2024-04-05,2024-04-07,https://www.pzzlefestival.com,26,LILLE,59350,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,265
2309,QPN - Quinzaine Photographique Nantaise,2024-09-15,2024-10-15,https://www.festival-qpn.com/,11,NANTES,44109,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE,62
2310,Quais du polar,2024-03-29,2024-03-31,www.quaisdupolar.com,24,LYON,69381,LIVRE ET LITTÉRATURE,LITTÉRATURE POLICIÈRE,50
2311,QUAND JE PENSE A FERNANDE,2024-06-24,2024-06-28,www.festival-fernande.com,22,SETE,34301,MUSIQUES ACTUELLES,CHANSON,207
2312,QUAND LES FANFARES,2024-06-08,2024-06-08,http://festival.mudanza.fr,20,SALON DE PROVENCE,13103,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE,299
2313,QUAND LES SOURIS DANSENT,2024-03-16,2024-03-30,http://www.lacocotteprod.com,9,LYON,69381,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,244
2314,QUAND ON CONTE,2024-03-15,2024-03-30,quandonconte.free.fr,32,Nouaille Maupertuis,86194,DIVERS SPECTACLE VIVANT,CONTE,137
2315,QUARTIERS D'ETE OLORON STE MARIE,2024-06-22,2024-08-27,http://pratique.tourisme64.com/animation/oloron-sainte-marie.html,34,OLORON STE MARIE,64422,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,206
2316,QUARTIERS EN SCENE,2024-03-07,2024-03-16,www.quartiers-en-scene.fr,31,RENNES,35238,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,120
2317,QUATUORS À BORDEAUX,2024-06-05,2024-06-12,www.quatuorabordeaux.com,8,BORDEAUX,33063,MUSIQUES CLASSIQUES,MUSIQUE DE CHAMBRE,152
2318,QUINTE ARTISTIQUE FESTIVAL,2024-11-10,2024-11-12,www.casinodebeaulieu.com,10,BEAULIEU SUR MER,06011,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,186
2319,Quinzaine des Réalisateurs,2024-05-15,2024-05-25,www.quinzaine-realisateurs.com,13,CANNES,06029,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,271
2320,R.O.N FESTIVAL,2024-10-13,2024-10-15,https://readyornot.fr/events-ron-festival/,21,PARIS,75101,PLURIDISCIPLINAIRE SPECTACLE VIVANT,DANSES ET MUSIQUES URBAINES,211
2321,RACK' ESTIVAL,2024-09-29,2024-09-30,www.lerackam.com,26,BRETIGNY SUR ORGE,91103,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,210
2322,RADE SIDE,2024-10-11,2024-10-15,www.radeside.com,13,TOULON,83137,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,52
2323,RADIOMEUH CIRCUS FESTIVAL,2024-03-28,2024-03-31,www.circus.radiomeuh.com,34,LA CLUSAZ,74080,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,60
2324,RAISMES FEST,2024-09-16,2024-09-17,www.raismesfest.fr,31,RAISMES,59491,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,139
2325,RAMATUELLE MONTE LE SON,2024-07-07,2024-07-08,https://fr-fr.facebook.com/pages/category/Concert-Tour/Ramatuelle-Monte-Le-Son-131554030266665/,28,RAMATUELLE,83101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,219
2326,RARES TALENTS,2024-03-30,2024-04-07,www.rarestalents.com,32,MONTREUIL,93048,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",55
2327,RASTAF ENTRAY,2024-06-08,2024-06-09,http://rastaf-entray.fr/,16,Entraygues sur Truyere,12094,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,277
2328,RDN Festival,2024-04-08,2024-04-28,http://reseauhiphop.bzh,24,Rédéné,29234,TRANSDISCIPLINAIRE,CULTURES URBAINES,254
2329,REBEL ESCAPE,2024-11-25,2024-11-25,http://www.talowa.fr/rebel-escape-fr/,16,TOURNEFEUILLE,31557,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,55
2330,RED BULL MUSIC FESTIVAL PARIS,2024-09-25,2024-10-01,https://paris.redbullmusicacademy.com/,30,PARIS,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,240
2331,REEVOX,2024-12-14,2024-12-23,http://gmem.org,10,MARSEILLE,13201,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,220
2332,REGAL SOUND,2024-09-08,2024-09-09,www.musicalsol.fr,18,Caunes Minervois,11081,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,284
2333,Regards 9-la Bd autrement,2024-06-03,2024-06-04,http://www.rgrd9.com/,17,BORDEAUX,33063,LIVRE ET LITTÉRATURE,BANDE DESSINÉE,72
2334,Regards croisés,2024-05-24,2024-05-30,http://www.troisiemebureau.com/,8,GRENOBLE,38185,LIVRE ET LITTÉRATURE,ECRITURES,165
2335,Regards noirs,2024-02-02,2024-02-03,http://regardsnoirs.niort.fr/,16,NIORT,79191,LIVRE ET LITTÉRATURE,LITTÉRATURE POLICIÈRE,140
2336,REG'ARTS,2024-09-28,2024-09-30,www.zicomatic.net,17,BARBERAZ,73029,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,123
2337,REGGAE SESSION FESTIVAL,2024-07-21,2024-07-23,www.reggae-session-festival.com,23,Montricoux,82132,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,207
2338,REGGAE SUN SKA,2024-08-02,2024-08-04,http://www.reggaesunska.com,9,Vertheuil,33545,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES,228
2339,Reims Scènes d'Europe,2024-01-25,2024-02-08,http://www.scenesdeur,22,REIMS,51454,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT,180
2340,RENC'ARTS À PORNICHET,2024-07-18,2024-08-15,www.rencarts.fr,16,PORNICHET,44132,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES,67
2341,Renc'arts de rue,2024-06-30,2024-07-01,https://www.cs-bievre-est.fr/1279-festival-renc-arts-rue.html,15,Le Grand Lemps,38182,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE,262
2342,Rencontre autour du Piano,2024-06-09,2024-06-16,http://www.rencontre-autourdupiano.com/,34,LES ABYMES,97101,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES",257
2343,RENCONTRE DE LA CHANSON FRANCAISE A TOURNUS,2024-07-07,2024-07-16,,22,Tournus,71543,MUSIQUES ACTUELLES,CHANSON,254
2344,Rencontre des jonglages de La Courneuve,2024-04-05,2024-05-05,http://festival.maisondesjonglages.fr/,29,La Courneuve,93027,CIRQUE ET ARTS DE LA RUE,CIRQUE,175
2345,Rencontre sur les Docs à Bayonne,2024-03-13,2024-03-16,http://www.lesdocks.org/,33,BAYONNE,64102,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE,110
2346,Rencontres à la campagne,2024-09-02,2024-09-12,http://www.rencontresalacampagne.org/,15,Rieupeyroux,12198,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,171
2347,Rencontres à lire,2024-04-12,2024-04-14,https://www.dax.fr/evenement/les-rencontres-a-lire/,29,DAX,40088,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,150
2348,Rencontres avec les musiques anciennes,2024-10-13,2024-10-15,http://www.musiqueancienneenpicsaintloup.com/,14,ST GELY DU FESC,34255,MUSIQUES CLASSIQUES,BAROQUE ET ANCIEN,203
2349,Rencontres Chaland,2024-10-05,2024-10-06,www.rencontres.yveschaland.com,11,NERAC,47195,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE,229
2350,RENCONTRES CHORALES DE L'OLIVIER,2024-08-05,2024-08-12,www.coazart.com,10,COARAZE,06043,MUSIQUES CLASSIQUES,LYRIQUE ET CHORAL,138
2351,Rencontres chorégraphiques de Seine-Saint-Denis,2024-05-17,2024-06-22,http://www.rencontreschoregraphiques.com/,26,ST DENIS,93066,DANSE,DANSE CONTEMPORAINE,132
2352,Rencontres cinéma d'Amérique Latine de Toulouse,2024-03-22,2024-03-31,http://www.cinelatino.fr/,13,TOULOUSE,31555,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS,297
2353,Rencontres Cinéma et Société  Pays de Tulle,2024-05-01,2024-05-12,www.autourdu1ermai.fr,35,TULLE,19272,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,105
2354,Rencontres Cinémaginaire dArgelès-sur-mer,2024-05-29,2024-06-02,http://www.cinemaginaire.org,18,ARGELES SUR MER,66008,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,243
2355,RENCONTRES CINEMA-NATURE,2024-04-05,2024-04-07,https://www.rencontres-cinema-nature.eu/,28,Dompierre sur Besbre,03102,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,110
2356,Rencontres Cinématographiques de Cannes,2024-11-20,2024-11-26,www.cannes-cinema.com,30,CANNES,06029,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,240
2357,Rencontres cinématographiques de Cerbère-Portbou,2024-10-05,2024-10-08,http://www.rencontrescerbere.org/,18,CERBERE,66048,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,96
2358,Rencontres cinématographiques de Digne,2024-04-23,2024-04-26,http://www.unautrecinema.com/,12,DIGNE LES BAINS,04070,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL,137
