id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pass_indispo,nbPassTotal,nom_manifestation,site_web,tarif_pass,id_commune,id_domaine
2372,2024-11-18,2024-12-04,GRENOBLE,0,0,154,Rencontres du cinéma italien,http://www.dolcecinema.com/les-rencontres-du-cinema-italien,24,104,18
2373,2024-11-10,2024-11-12,BASTIA,0,0,73,Rencontres du Film d'Animation,,17,69,47
2374,2024-05-10,2024-05-11,CHABEUIL,0,0,107,RENCONTRES ENTRE LES MONDES,www.associationdeviation.fr,30,413,2
2375,2024-06-28,2024-06-30,AUDINCOURT,0,0,157,RENCONTRES ET RACINES,http://rencontresetracines.audincourt.fr/,10,161,5
2376,2024-07-10,2024-07-14,DINAN,0,0,191,RENCONTRES INTERNATIONALES DE HARPE CELTIQUE,http://www.harpe-celtique.fr/,8,886,0
2377,2024-03-27,2024-03-31,ANTONY,0,0,148,RENCONTRES INTERNATIONALES DE LA GUITARE A ANTONY,www.ville-antony.fr,15,728,6
2378,2024-07-22,2024-07-29,LE THORONET,0,0,61,Rencontres Internationales de Musique Médiévale du Thoronet,,22,1056,11
2379,2024-10-09,2024-10-15,ST Tropez,0,0,199,Rencontres Internationales du Cinéma des Antipodes à Saint-Tropez,www.festivaldesantipodes.org,35,316,18
2380,2024-06-14,2024-06-16,CHAMONIX MONT BLANC,0,0,185,Rencontres littéraires en pays de Savoie,http://fondation-facim.fr/,14,228,24
2381,2024-11-10,2024-11-13,NANTES,0,0,266,Rencontres littéraires Impressions d'Europe,http://www.impressionsdeurope.com/,35,103,28
2382,2024-07-12,2024-07-16,Chatel Guyon,0,0,144,RENCONTRES MARC ROBINE,http://lesrencontresmarcrobine.fr/,23,1260,9
2383,2024-08-24,2024-08-27,Vezelay,0,0,113,RENCONTRES MUSICALES DE VEZELAY,www.rencontresmusicalesdevezelay.com,9,1261,8
2384,2024-06-29,2024-07-06,Evian Les Bains,0,0,90,RENCONTRES MUSICALES D'EVIAN,http://www.rencontres-musicales-evian.fr/,18,858,15
2385,2024-09-27,2024-10-06,LANGRES,0,0,59,Rencontres philosophiques de Langres,www.rencontresphilosophiqueslangres.fr,20,1207,24
2387,2024-07-18,2024-07-21,Argentat sur Dordogne,0,0,141,"Rencontres-Promenades ""Histoires de Passages""",histoiresdepassages.com,28,1262,1
2388,2024-05-25,2024-06-01,LILLE,0,0,260,RENDEZ VOUS HIP HOP,,24,68,5
2389,2024-03-14,2024-03-17,LONS LE SAUNIER,0,0,204,Rendez-vous de laventure,https://www.rdv-aventure.fr/,28,798,24
2390,2024-04-11,2024-04-14,PARIS,0,0,191,Rendez-vous de lHistoire du monde arabe,www.imarabe.org,20,35,28
2391,2024-04-19,2024-04-21,VILLEURBANNE,0,0,215,REPERKUSOUND,www.reperkusound.com,8,601,3
2392,2024-07-27,2024-07-31,AVIGNON,0,0,159,RESONANCE A AVIGNON,www.festival-resonance.fr,22,106,5
2393,2024-09-19,2024-09-20,NANTES,0,0,204,RESO'NANTES (ANCIEN ELAN ROCK),http://shamrock.audencia.com/festival/,15,103,3
2394,2024-06-29,2024-07-02,Montmoreau,0,0,203,RESPIRE JAZZ FESTIVAL,www.respirejazzfestival.com,19,1263,7
2395,2024-07-01,2024-07-02,Tilloloy,0,0,188,RETRO C TROP,http://retroctrop.fr/,31,1264,3
2396,2024-10-05,2024-10-28,ST CHAMOND,0,0,85,RHINO JAZZ(S) FESTIVAL,www.rhinojazz.com,9,944,7
2397,2024-07-07,2024-07-08,Pernes Les Fontaines,0,0,200,RHINOFEROCK,www.rhinoferock-festival.com,25,789,3
2398,2024-07-02,2024-07-16,PARIS,0,0,128,RHIZOMES,www.festivalrhizomes.fr,21,35,0
2399,2024-10-13,2024-10-28,MARSEILLE,0,0,196,RIAM - FESTIVAL FOR UNLIMITED ART & MUSIC,http://www.riam.info,28,2,3
2400,2024-11-23,2024-11-25,LYON,0,0,236,RIDDIM COLLISION,www.riddimcollision.org,12,9,3
2401,2024-09-29,2024-10-20,ROUEN,0,0,136,RIRE EN SEINE,www.rireenseine.fr,27,62,10
2402,2024-09-28,2024-09-30,ONET LE CHATEAU,0,0,226,RIRE ONET,http://la-baleine.eu/,16,1265,10
2403,2024-11-22,2024-12-03,NIORT,0,0,219,RISE AND FALL FESTIVAL,http://www.riseandfallfestival.com/,18,255,3
2404,2024-10-06,2024-10-07,DIJON,0,0,52,RISING FEST,https://risingfest.wixsite.com/risingfest,15,15,3
2405,2024-11-09,2024-11-18,BORDEAUX,0,0,107,Ritournelles,http://permanencesdelalitterature.fr/ritournelles/,24,38,24
2407,2024-10-13,2024-10-14,ROANNE,0,0,206,ROANNE BLUES FESTIVAL,https://www.acmm-concerts.com/,24,251,7
2408,2024-10-02,2024-10-05,ROANNE,0,0,65,ROANNE TABLE OUVERTE,http://www.roannetableouverte.com,18,251,133
2409,2024-06-08,2024-06-09,Lavaur,0,0,138,ROCK & CARS,,9,18,3
2410,2024-08-05,2024-08-06,VILLERSEXEL,0,0,204,ROCK AU CHÂTEAU,www.rockauchateau.fr,10,1266,3
2411,2024-10-21,2024-10-21,Aigrefeuille sur Maine,0,0,235,ROCK EN MAINE,www.festimaine.jimdo.com,32,1267,3
2412,2024-09-01,2024-09-02,Varennes Vauzelles,0,0,129,ROCK EN PLAINE,www.rockenplaine.org,8,1268,3
2413,2024-08-23,2024-08-25,PARIS,0,0,194,Rock en Seine,www.rockenseine.com,11,35,3
2414,2024-09-02,2024-09-02,NIORT,0,0,98,ROCK EN SEVRE,www.accesrock.bandcamp.com/album/rock-en-sevre-2018,13,255,3
2415,2024-08-02,2024-08-04,ETAPLES,0,0,203,ROCK EN STOCK,www.rockenstock.org,26,1269,3
2416,2024-09-09,2024-09-10,Bainville sur Madon,0,0,169,ROCK FORT FEST,www.rockfortfest.com,12,1270,5
2417,2024-07-20,2024-07-20,SABLE SUR SARTHE,0,0,182,Rock Ici Mômes,www.lentracte-sable.fr,22,541,5
2418,2024-06-30,2024-07-01,Evreux,0,0,224,ROCK IN EVREUX,http://www.rockinevreux.org,11,676,3
2419,2024-12-03,2024-12-09,COLMAR,0,0,196,ROCK IN HELL,www.livecolmar.com,23,269,3
2420,2024-09-15,2024-09-17,CARMAUX,0,0,62,ROCK IN OPPOSITION,www.rocktime.org,8,1271,3
2421,2024-06-29,2024-06-30,REBRECHIEN,0,0,289,ROCK IN REBRECH,http://www.rebrechien.fr/rock-in-rebrech/,21,1272,3
2422,2024-09-30,2024-09-30,GIVERNY,0,0,251,ROCK IN THE BARN,www.rockinthebarn.fr,8,1273,3
2423,2024-05-27,2024-05-27,Montfort sur Risle,0,0,159,ROCK MON FORT,,16,1274,3
2424,2024-08-02,2024-08-06,Courlans,0,0,278,ROCK N HORSES,http://lajumentverte.com,35,1275,3
2425,2024-09-29,2024-09-30,Sartrouville,0,0,255,ROCK N LIVE,https://rocknlive.jimdo.com,34,1276,3
2426,2024-07-28,2024-07-29,Habere Poche,0,0,214,ROCK N POCHE,,16,1277,3
2427,2024-04-24,2024-04-28,RENNES,0,0,132,ROCK N SOLEX,www.rocknsolex.fr,21,112,3
2428,2024-08-02,2024-08-02,LA MOTTE CHALANCON,0,0,84,ROCK ON THE L'OULE,www.rockontheloule.org,16,1278,3
2429,2024-03-19,2024-03-24,Neuville sur Saone,0,0,235,ROCK SAONE FESTIVAL,http://www.harmoniedeneuville.fr/,25,1279,3
2430,2024-03-17,2024-03-23,CHATEL,0,0,139,ROCK THE PISTES,http://www.rockthepistes.com,9,1280,3
2431,2024-04-27,2024-05-05,PAU,0,0,205,ROCK THIS TOWN,www.lemelies.net,26,17,3
2432,2024-10-19,2024-10-21,VALENCE,0,0,196,ROCK THIS TOWN A VALENCE,www.mistralpalace.com,35,338,3
2433,2024-07-08,2024-07-08,MONTASTRUC LA CONSEILLERE,0,0,153,ROCK TON BLED,www.rocktonbled.fr,8,1281,3
2434,2024-10-20,2024-10-22,SELESTAT,0,0,179,ROCK YOUR BRAIN FEST,www.rockyourbrainfest.fr,27,364,3
2435,2024-10-21,2024-10-21,ST JEAN DE VEDAS,0,0,89,ROCKABILLY FESTIVAL,https://tafproduction.blogspot.com/p/rockabilly-night-festival.html,25,641,3
2437,2024-06-14,2024-06-15,ST AUBIN,0,0,272,ROCKALISSIMO,www.rockalissimo.com,27,1283,3
2438,2024-03-30,2024-03-30,CHALONS EN CHAMPAGNE,0,0,105,ROCKENSTOCK,www.rockenstock-asso.com,20,664,3
2439,2024-06-10,2024-06-10,Charge,0,0,281,ROCK'IN CHARGE,,13,1284,3
2440,2024-07-28,2024-07-29,HABERE POCHE,0,0,142,ROCK'N POCHE FESTIVAL,www.rocknpoche.com,23,1277,3
2441,2024-05-10,2024-05-14,RENNES,0,0,154,ROCK'N SOLEX,http://rocknsolex.fr,31,112,3
2442,2024-09-01,2024-09-01,UUCKANGE,0,0,63,ROCK'N'FER,www.legueulardplus.fr,20,1285,3
2443,2024-08-19,2024-08-19,LONGWY,0,0,157,ROCK'N'ROLL TRAIN FESTIVAL,http://www.rnr-train.fr/,14,1060,3
2444,2024-07-07,2024-07-09,PREIGNAN,0,0,263,ROCK'N'STOCK,www.rocknstock.org,26,1286,3
2445,2024-10-21,2024-10-28,VENDOME,0,0,283,ROCKOMOTIVES,www.rockomotives.com,10,432,3
2446,2024-06-30,2024-07-02,TOULON,0,0,117,ROCKORAMA,www.rockorama.fr,11,182,3
2447,2024-05-30,2024-06-01,Gray,0,0,166,Rolling Saône,www.rolling-saone.com,18,754,3
2448,2024-10-27,2024-10-28,SAUVETERRE DE ROUERGUE,0,0,105,ROOTS ERGUE,www.softr2rootsergue.com/,10,1287,0
2449,2024-09-22,2024-09-24,LA ROCHELLE,0,0,122,ROSCELLA BAY FESTIVAL,http://www.roscellabay.fr/,25,374,3
2450,2024-06-30,2024-09-02,Chasselay,0,0,245,Rosé Nuits d'été,http://www.tourismepierresdorees.com,30,1288,134
2451,2024-10-26,2024-11-01,ROUBAIX,0,0,188,ROUBAIX À L'ACCORDÉON,www.roubaixalaccordeon.fr,31,1183,6
2452,2024-07-04,2024-07-04,LE GRAND QUEVILLY,0,0,281,ROUEN REGGAE TOWN,,13,1289,3
2453,2024-10-06,2024-10-07,ST OUEN,0,0,58,ROUXTEUR FESTIVAL,https://www.mainsdoeuvres.org,17,1123,39
2454,2024-08-26,2024-10-08,ASNIERES SUR OISE,0,0,86,ROYAUMONT,www.royaumont.com,25,1290,8
2455,2024-05-12,2024-05-21,Tourville la Riviere,0,0,205,Rue dTournée,http://www.tourville-la-riviere.fr/,20,1291,4
2456,2024-07-09,2024-08-13,BARR,0,0,60,Rue des arts à Barr,https://www.barr.fr/loisirs/rue-des-arts,32,1292,16
2457,2024-07-14,2024-07-17,Biscarrosse,0,0,126,Rue des étoiles,www.crabb.fr,34,609,25
2458,2024-07-07,2024-07-09,Rions,0,0,185,Rues & Vous,http://www.festivalruesetvous.net,20,1293,4
2459,2024-07-14,2024-07-15,Graulhet,0,0,218,Rues D'Été de Graulhet,www.ruesdete.fr,23,1294,4
2460,2024-06-14,2024-06-16,EPINAL,0,0,66,RUES ET CIES,http://www.epinal.fr/culture/festivals/rues-et-cies,17,368,4
2461,2024-10-06,2024-10-28,Gennevilliers,0,0,173,RUMEURS URBAINES,www.rumeursurbaines.org,16,1295,50
2462,2024-05-24,2024-05-26,ROUEN,0,0,92,RUSH,http://rush.le106.com,30,62,5
2463,2024-07-21,2024-07-22,ST JEAN DU PIN,0,0,250,RYTHME EN CEVENNES,www.festivaldurythme.fr/,16,1296,5
2464,2024-07-14,2024-08-25,VILLERS SUR MER,0,0,175,SABLE SHOW,https://www.indeauville.fr/grands-rendez-vous-culture,35,1297,5
2467,2024-03-22,2024-03-24,ST MANDE,0,0,168,SAINT MANDE CLASSIC JAZZ FESTIVAL,www.saint-mande-festival.com,22,1300,7
2468,2024-07-14,2024-07-15,LA CLAYETTE,0,0,72,SAINT ROCK,www.saintrock.eu,15,1301,3
2469,2024-09-28,2024-09-30,ST BENOIT,0,0,264,SAINT-BENOIT SWING,www.stbenoitswing.zic.fr,23,1302,7
2470,2024-07-21,2024-07-23,ST EMILION,0,0,200,SAINT-EMILION JAZZ FESTIVAL,www.saint-emilion-jazz-festival.com,33,1217,7
2471,2024-06-14,2024-06-15,ST ETIENNE,0,0,115,Saint-Etienne Live by Paroles et Musiques,https://www.saint-etienne-live.fr/,18,5,5
2472,2024-01-23,2024-02-03,ST FONS,0,0,153,SAINT-FONS JAZZ FESTIVAL,www.saint-fons-jazz.fr,8,1303,7
2473,2024-07-23,2024-08-16,ST NECTAIRE,0,0,87,Saint-Nectaire Vallée Verte Festival,https://www.saintnectairevalleevertefestival.com/#Accueil.G,33,1304,2
2474,2024-07-08,2024-07-12,ST OMER,0,0,74,SAINT-OMER JAAZ FESTIVAL,www.saintomerjaazfestival.fr,19,681,7
2475,2024-07-14,2024-07-16,ST PAUL TROIS CHATEAUX,0,0,257,SAINT-PAUL SOUL JAZZ FESTIVAL,www.saintpaul-souljazz.com,15,604,7
2476,2024-06-07,2024-06-09,ST PIERRE,0,0,248,SAKIFO MUSIK FESTIVAL,www.sakifo.com,11,1039,3
2477,2024-03-22,2024-04-06,SALAISE SUR SANNE,0,0,103,SALAISE BLUES FESTIVAL,www.salaisebluesfestival.fr,15,1305,7
2478,2024-07-05,2024-07-07,Hossegor,0,0,58,Salon « Biographie et histoire »,http://www.hossegor.fr/fr/decouvrir/les-grands-evenements/salon-livre/,12,962,135
2478,2024-07-05,2024-07-07,Hossegor,0,0,58,Salon « Biographie et histoire »,http://www.hossegor.fr/fr/decouvrir/les-grands-evenements/salon-livre/,12,1306,135
2479,2024-10-05,2024-10-06,PAU,0,0,134,Salon Aller-retour dans le noir,https://www.unallerretourdanslenoir.com/,13,17,34
2480,2024-12-06,2024-12-08,PARIS,0,0,156,Salon de la bande dessinée SoBD,www.sobd.fr,11,35,12
2481,2024-04-27,2024-04-28,SEVRIER,0,0,283,Salon de la BD,www.sevrierbd.fr,20,1307,12
2482,2024-10-07,2024-10-08,COLMAR,0,0,159,SALON DE LA GUITARE A COLMAR,https://www.guitarmaniaks.org/,33,269,5
2483,2024-10-11,2024-10-13,PARIS,0,0,291,Salon de la revue,https://www.entrevues.org/,33,35,136
2484,2024-04-27,2024-05-22,MONTROUGE,0,0,236,Salon de Montrouge,http://www.salondemontrouge.com/,16,821,16
2485,2024-01-28,2024-01-29,NEMOURS,0,0,274,Salon du livre autour du polar,https://www.facebook.com/salondulivreNemours/,34,1185,34
2486,2024-05-18,2024-05-19,ALENCON,0,0,156,Salon du livre d'Alençon,www.salondulivrealencon.fr,35,257,24
2486,2024-05-18,2024-05-19,ALENCON,0,0,156,Salon du livre d'Alençon,www.salondulivrealencon.fr,35,960,24
2487,2024-11-22,2024-11-24,Chaumont,0,0,224,Salon du livre de Chaumont,www.salondulivrechaumont.fr,11,150,24
2488,2024-11-23,2024-11-24,COLMAR,0,0,116,Salon du livre de Colmar,http://festivaldulivre.colmar.fr/,26,269,24
2489,2024-05-24,2024-05-26,COSNE COURS SUR LOIRE,0,0,59,Salon du livre de Cosne sur Loire,http://www.ot-cosnesurloire.com,26,1308,24
2490,2024-10-05,2024-10-06,GAILLAC,0,0,168,Salon du livre de Gaillac,www.salonlivregaillac.fr,25,1075,24
2491,2024-08-09,2024-08-11,Passy,0,0,240,Salon du livre de montagne « Alpespages »,www.salon-livre-montagne.com,17,1309,137
2492,2024-06-15,2024-06-16,Montmorillon,0,0,188,Salon du livre de Montmorillon,http://www.salondulivredemontmorillon.com/,35,573,24
2493,2024-09-27,2024-09-28,Pont L Eveque,0,0,252,Salon du livre de Pont-Leveque,www.lireapontleveque.fr,23,1310,24
2494,2024-04-12,2024-04-13,PARIS,0,0,231,Salon du livre des balkans,http://livredesbalkans.eklablog.com/,24,35,28
2495,2024-04-06,2024-05-01,ARRAS,0,0,252,Salon du livre d'expression populaire,https://www.coleresdupresent.com/salon-du-livre/,22,64,24
2496,2024-11-27,2024-12-02,MONTREUIL,0,0,133,Salon du livre et de la presse jeunesse en Seine-Saint-Denis,http://slpjplus.fr/salon/,29,898,77
2497,2024-03-30,2024-03-31,EAUBONNE,0,0,292,Salon du livre jeunesse d'Eaubonne,www.valdoise-tourisme.com,18,749,77
2498,2024-03-15,2024-03-17,St Gervais la Foret,0,0,115,Salon du livre jeunesse Délires de lire,https://fr-fr.facebook.com/pages/category/Media/Salon-du-livre-Jeunesse-D%C3%A9lires-de-lire-939632566113688/,19,1311,77
2499,2024-09-16,2024-10-01,ARGELES SUR MER,0,0,106,Salon International d'Art d'Argelès-sur-mer,,19,780,16
2500,2024-09-08,2024-09-10,PAPEETE,0,0,172,Salon international du livre océanien,https://fr-fr.facebook.com/Salon.international.du.livre.oceanien/,17,678,24
2501,2024-04-12,2024-04-14,PARIS,0,0,153,Salon international du livre rare et de lobjet dart,www.salondulivrerare.paris,29,35,138
2502,2024-08-09,2024-08-11,Le Bois Plage en Ré,0,0,135,Salon LIle aux livres,www.ile-aux-livres.fr,30,1312,24
2503,2024-11-16,2024-11-17,PARIS,0,0,238,Salon LInde des livres,www.comptoirsinde.org,29,35,28
2504,2024-01-27,2024-01-28,ST MANDE,0,0,57,Salon Livre à part,https://www.mairie-saint-mande.fr/,29,1300,24
2505,2024-05-11,2024-05-11,Fargues Saint Hilaire,0,0,267,Salon polar de Fargues,www.fargues-saint-hilaire.fr,9,564,24
2506,2024-10-10,2024-10-13,TROYES,0,0,255,Salon régional du livre pour la jeunesse,http://www.lecture-loisirs.com/salon/,16,723,77
2507,2024-06-15,2024-06-16,ST MAUR DES FOSSES,0,0,191,Salon Saint-Maur en poche,www.saintmaurenpoche.com,28,599,139
2508,2024-07-21,2024-07-23,Jau Dignac et Loirac,0,0,226,SALUT A VOUS,http://www.salutavous.fr/,17,1313,3
2509,2024-11-03,2024-11-04,LA MEZIERE,0,0,236,SAMAIN FESTIVAL,samainfest.bzh,20,1314,3
2510,2024-07-28,2024-07-30,ST ANTONIN NOBLE VAL,0,0,215,SAMBA AL PAIS,http://www.sambalpais.org,17,1315,0
2511,2025-02-08,2025-02-15,MONT DORE,0,0,279,SANCY SNOW JAZZ,www.sancy-snowjazz.com,31,835,7
2512,2024-08-22,2024-08-26,LA SEYNE SUR MER,0,0,253,SAND & CHOPIN EN SEYNE,www.festivalsandetchopinenseyne.com,26,285,8
2513,2024-06-09,2024-07-25,Saou,0,0,210,SAOU CHANTE MOZART,http://www.saouchantemozart.com,8,1316,8
2514,2024-05-04,2024-05-05,MONTPELLIER,0,0,71,Saperlipopette,http://www.domainedo.fr/spectacles/saperlipopette,8,29,4
2515,2024-06-30,2024-07-02,ROUILLAC,0,0,231,SARABANDES,www.sarabandes.lapalene.fr,20,1317,1
2516,2024-06-07,2024-06-08,SATHONAY VILLAGE,0,0,86,SATHONAY BLUES FESTIVAL,www.festivalsathonay.com,22,1318,7
2517,2024-08-25,2024-08-26,Saulxures sur Moselotte,0,0,139,SAULXURES FESTI LAC,http://festilac.saulxures-sur-moselotte.fr/,18,1319,3
2518,2024-07-07,2024-07-09,PONT SCORFF,0,0,284,SAUMON,https://festivalsaumon.fr/,26,1320,5
2519,2024-07-06,2024-07-10,SEGRE,0,0,146,SAVEURS JAZZ FESTIVAL,www.saveursjazzfestival.com,9,1321,7
2521,2024-03-12,2024-03-16,METZ,0,0,296,SCENES AU BAR,www.scenes-au-bar.fr,12,610,2
2522,2024-10-20,2024-10-21,ST MAURICE LES BROUSSES,0,0,168,SCENES D'AUTOMNE,www.debroussaillons-lexpression.com,19,1323,3
2523,2024-07-13,2024-07-16,MULHOUSE,0,0,279,Scènes de rue,http://www.scenesderue.fr/,31,149,4
2524,2024-07-07,2024-07-28,BEAUVAIS,0,0,188,Scènes d'été,https://culture.beauvais.fr/acteur-culturel/scenes-d-été,31,164,5
2525,2024-09-18,2024-09-22,NANTES,0,0,60,SCOPITONE,www.scopitone.org,17,103,3
2526,2024-10-20,2024-10-23,ST Pair sur Mer,0,0,236,Second Geste,https://www.saintpairsurmer.fr/,25,1324,26
2527,2024-07-21,2024-08-22,ST JEAN DE VEDAS,0,0,201,SEE YOU IN THE PIT,http://tafproduction.blogspot.fr/,31,641,3
2528,2024-04-19,2024-04-21,TREFFIAGAT,0,0,76,SEIWA FESTIVAL,www.ecorcesetames.org,14,1325,5
2529,2024-08-09,2024-08-16,ST AUBIN SUR MER,0,0,181,SEMAINE ACADIENNE,,17,1326,5
2530,2024-10-13,2024-10-18,MARSEILLE,0,0,187,Semaine de la pop philosophie,https://www.semainedelapopphilosophie.fr/,16,2,27
2531,2024-04-12,2024-04-20,VERTHEUIL,0,0,211,SEMAINE DE L'ART,https://www.semainedelart.com/,28,1251,140
2532,2024-12-04,2024-12-09,ANNECY,0,0,162,SEMAINE DE L'INSOLENCE,http://theatredescollines.annecy.fr/festivals/semaine-de-linsolence/,16,51,10
2532,2024-12-04,2024-12-09,ANNECY,0,0,162,SEMAINE DE L'INSOLENCE,http://theatredescollines.annecy.fr/festivals/semaine-de-linsolence/,16,712,10
2533,2024-04-02,2024-04-09,CLERMONT FERRAND,0,0,215,Semaine du cinéma hispanique,http://cinehispanique.fr/lassociation,33,99,18
2535,2024-08-19,2024-08-24,Rivesaltes,0,0,50,Semaine Flamenco,www.amorflamenco.fr,19,1099,0
2537,2024-11-05,2024-11-17,CEBAZAT,0,0,101,SEMAPHORE EN CHANSON,www.cebazat.fr/,31,1327,9
2538,2024-09-08,2024-10-08,ALENCON,0,0,287,Septembre musical de l'orne,www.septembre-musical.com,35,257,8
2538,2024-09-08,2024-10-08,ALENCON,0,0,287,Septembre musical de l'orne,www.septembre-musical.com,35,960,8
2539,2024-04-13,2024-04-21,PARIS,0,0,264,Séquence Danse Paris,http://www.104.fr/fiche-evenement/sequence-danse-paris-2018.html,8,35,17
2540,2024-07-11,2024-07-25,BUIS LES BARONNIES,0,0,220,Sérénades en Baronnies,http://www.serenadesenbaronnies.fr/,29,1211,8
2541,2024-06-27,2024-06-29,FONTAINEBLEAU,0,0,202,Série Séries,www.serieseries.fr,17,510,41
2542,2025-03-21,2025-03-29,LILLE,0,0,286,Séries mania,https://seriesmania.com/fr,16,68,41
2543,2024-03-08,2024-03-14,BASTIA,0,0,80,Settimana teatrale,http://www.bastia.corsica/fr,30,69,55
2544,2024-02-21,2024-03-17,RENNES,0,0,245,SEVENADUR,www.sevenadur.org,26,112,0
2545,2024-11-04,2024-12-01,LA ROCHELLE,0,0,110,Shake La Rochelle,http://shakelarochelle.com/,9,374,37
2546,2024-08-25,2024-09-02,PARIS,0,0,157,Silhouette  Festival de Courts en plein-air de Paris,www.association-silhouette.com,31,35,51
2547,2024-08-25,2024-08-27,AUTUN,0,0,111,SILLIUSFEST,,10,777,3
2548,2024-09-08,2024-09-09,La Reole,0,0,191,SIMONE PETE LES WATTS,www.simone.le-label-pas-sage.fr,11,1080,5
2549,2024-08-26,2024-09-02,PERIGUEUX,0,0,231,Sinfonia en Périgord,www.sinfonia-en-perigord.com/,31,1143,11
2550,2024-09-05,2024-09-09,PERPIGNAN,0,0,249,SIROCCO,http://www.theatredelacomplicite.info/festival-sirocco/,35,7,1
2551,2024-10-23,2024-10-23,CLERMONT FERRAND,0,0,119,SISMIC HIP HOP FESTIVAL,http://www.lacoope.org,11,99,3
2552,2024-05-25,2024-05-25,Buzancais,0,0,259,SKA BUZ FESTIVAL,http://skabuz.com/,11,1328,5
2553,2024-04-13,2024-04-13,VITRY SUR SEINE,0,0,272,SKANK MY FEST,http://www.ressourcerieduspectacle.fr/,18,148,3
2554,2024-09-16,2024-09-17,PARIS,0,0,247,SMMMILE - VEGAN POP FESTIVAL,http://www.smmmilefestival.com,9,35,3
2555,2024-03-23,2024-03-30,MORZINE,0,0,254,SNOWBOXX,http://snowboxx.com,21,1152,3
2556,2024-06-07,2024-06-08,Canejan,0,0,212,SO GOOD FESTIVAL,https://sogoodfest.com,10,1329,3
2557,2024-11-15,2024-11-18,LE MANS,0,0,124,SOBLUES FESTIVAL,www.europajazz.fr,28,136,7
2558,2024-05-17,2024-05-17,SAUVETERRE DE ROUERGUE,0,0,286,SOFT R FESTIVAL,https://www.softr2rootsergue.com/,20,1287,3
2559,2024-09-14,2024-09-16,MONTAUBAN,0,0,158,SOIREES CREPUSCULE,www.soireescrepuscule.fr,18,1101,2
2560,2024-11-15,2024-11-19,Le Barroux,0,0,120,SOIREES D'AUTOMNE,www.soireesdautomne.com,26,1330,2
2561,2024-08-10,2024-08-14,SANXAY,0,0,171,Soirées lyriques de Sanxay,http://www.operasanxay.fr/,15,1331,45
2562,2024-06-23,2024-06-25,PARIS,0,0,277,Solidays,www.solidays.com,19,35,5
2563,2024-06-23,2024-06-25,ANTONY,0,0,167,"Solstice, festival des arts du cirque d'Antony",http://www.theatrefirmingemier-lapiscine.fr/,12,728,26
2564,2024-10-07,2024-10-14,Beaulieu les Loches,0,0,174,SONATES D'AUTOMNE,www.sonatesdautomne.fr,9,1332,8
2565,2024-03-22,2024-04-06,PARIS,0,0,137,SONIC PROTEST,www.sonicprotest.com,29,35,3
2566,2024-02-02,2024-02-24,VITRY SUR SEINE,0,0,112,Sons d'hiver,www.sonsdhiver.org,28,148,5
2567,2024-07-04,2024-07-08,NUITS ST GEORGES,0,0,216,SONS D'UNE NUITS D'ETE,http://www.festivalnuits.fr/,12,1333,9
2568,2024-06-04,2024-06-07,PARIS,0,0,254,SORBONNE MUSIC DAYS,http://sorbonnemusicdays.fr/,25,35,5
2569,2024-07-06,2024-07-09,GRANVILLE,0,0,74,Sorties de Bain,www.sortiesdebain.com,12,1334,4
2570,2024-07-16,2024-07-22,SOUILLAC,0,0,92,SOUILLAC EN JAZZ,www.souillacenjazz.fr,15,1335,7
2571,2024-06-08,2024-06-10,ST OMER,0,0,205,SOUS LES PAVES... L'ART,https://souslespaveslart.com/,22,681,4
2573,2024-03-01,2024-04-05,ELBEUF,0,0,145,SPRING,www.festival-spring.eu,9,1337,26
2574,2024-03-09,2024-03-09,ARNAGE,0,0,223,SPRING REGGAE FEST,www.irieites.net,11,1338,3
2575,2024-09-09,2024-09-09,ST Hilaire de Chaleons,0,0,126,ST HIL JAZZ FESTIVAL,www.sthiljazzfestival.com,35,1097,7
2576,2024-08-13,2024-08-25,CHATEAUROUX,0,0,144,Stage-Festival DARC,www.danses-darc.com,19,158,40
2577,2024-11-10,2024-11-12,ST JEAN DE VEDAS,0,0,99,STOMPING AT SECRET PLACE,www.tafproduction.blogspot.fr/,11,641,3
2578,2024-08-26,2024-08-26,CHATILLON SUR LOIRE,0,0,173,STRANGE FESTIVAL,www.strangefestival.fr,23,1339,5
2579,2024-08-25,2024-08-26,YSSINGEAUX,0,0,285,SUCS EN SCENE,www.sucsenscene.fr,29,627,5
2579,2024-08-25,2024-08-26,YSSINGEAUX,0,0,285,SUCS EN SCENE,www.sucsenscene.fr,29,1178,5
2580,2024-03-09,2024-03-31,PARIS,0,0,257,SULFURE FESTIVAL,http://sulfure-festival,35,35,5
2581,2024-09-23,2024-09-23,Bassens,0,0,291,SULFUROCK,www.sulfurock.com,24,1340,3
2582,2024-05-18,2024-05-19,Villemur Sur Tarn,0,0,138,SUMMER DE GRAINES,www.summerdegraines.com,25,1341,5
2583,2024-07-01,2024-07-01,MARSEILLE,0,0,65,SUMMER STADIUM FESTIVAL,http://summerstadium.com,9,2,3
2584,2024-07-27,2024-07-29,SELESTAT,0,0,203,Summer Vibration Reggae Festival,http://www.zone51.net,21,364,3
2585,2024-08-18,2024-08-20,OHLUNGEN,0,0,188,Summerlied,www.summerlied.org,24,1342,3
